episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/update_time_ms,info/num_steps_trained,info/num_steps_sampled,info/WorkerIteration/Worker0,info/significant_weight_updates,perf/cpu_util_percent,perf/ram_util_percent
525.0,125.0,273.5,1540.76,10,5,1990300,0,False,5716,571,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-17,1618179917,4.990658283233643,2873.503695487976,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2873.503695487976,0,571,"[350.0, 250.0, 175.0, 175.0, 200.0, 300.0, 225.0, 375.0, 175.0, 275.0, 250.0, 350.0, 325.0, 350.0, 400.0, 300.0, 275.0, 225.0, 250.0, 300.0, 200.0, 275.0, 250.0, 250.0, 300.0, 375.0, 375.0, 200.0, 300.0, 350.0, 375.0, 275.0, 525.0, 450.0, 375.0, 200.0, 275.0, 175.0, 275.0, 425.0, 225.0, 250.0, 175.0, 300.0, 275.0, 200.0, 175.0, 200.0, 275.0, 175.0, 175.0, 300.0, 300.0, 350.0, 225.0, 175.0, 350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0]","[1598, 1759, 1277, 1314, 1459, 1567, 1607, 1897, 1329, 1719, 1562, 1505, 1587, 1465, 1765, 1474, 1884, 1677, 1510, 1434, 1338, 1230, 1434, 2052, 1695, 1699, 1970, 1503, 1892, 1883, 1627, 1454, 1494, 1799, 1897, 1444, 1460, 1273, 1284, 1880, 1479, 1754, 1333, 1717, 1672, 1619, 1464, 1323, 1689, 1292, 1488, 1275, 1273, 1694, 1564, 1099, 1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473]",5.989,39806,1990300,7973,2405,21.7,11.200000000000001
525.0,125.0,279.75,1530.11,10,5,1993800,0,False,5726,572,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-22,1618179922,5.006274223327637,2878.5099697113037,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2878.5099697113037,0,572,"[250.0, 350.0, 325.0, 350.0, 400.0, 300.0, 275.0, 225.0, 250.0, 300.0, 200.0, 275.0, 250.0, 250.0, 300.0, 375.0, 375.0, 200.0, 300.0, 350.0, 375.0, 275.0, 525.0, 450.0, 375.0, 200.0, 275.0, 175.0, 275.0, 425.0, 225.0, 250.0, 175.0, 300.0, 275.0, 200.0, 175.0, 200.0, 275.0, 175.0, 175.0, 300.0, 300.0, 350.0, 225.0, 175.0, 350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0]","[1562, 1505, 1587, 1465, 1765, 1474, 1884, 1677, 1510, 1434, 1338, 1230, 1434, 2052, 1695, 1699, 1970, 1503, 1892, 1883, 1627, 1454, 1494, 1799, 1897, 1444, 1460, 1273, 1284, 1880, 1479, 1754, 1333, 1717, 1672, 1619, 1464, 1323, 1689, 1292, 1488, 1275, 1273, 1694, 1564, 1099, 1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572]",5.921,39876,1993800,7986,2405,20.9875,11.2
675.0,125.0,283.25,1522.4,8,5,1997350,0,False,5734,573,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-27,1618179927,5.01885986328125,2883.528829574585,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2883.528829574585,0,573,"[250.0, 300.0, 200.0, 275.0, 250.0, 250.0, 300.0, 375.0, 375.0, 200.0, 300.0, 350.0, 375.0, 275.0, 525.0, 450.0, 375.0, 200.0, 275.0, 175.0, 275.0, 425.0, 225.0, 250.0, 175.0, 300.0, 275.0, 200.0, 175.0, 200.0, 275.0, 175.0, 175.0, 300.0, 300.0, 350.0, 225.0, 175.0, 350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0]","[1510, 1434, 1338, 1230, 1434, 2052, 1695, 1699, 1970, 1503, 1892, 1883, 1627, 1454, 1494, 1799, 1897, 1444, 1460, 1273, 1284, 1880, 1479, 1754, 1333, 1717, 1672, 1619, 1464, 1323, 1689, 1292, 1488, 1275, 1273, 1694, 1564, 1099, 1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312]",5.752,39947,1997350,8001,2406,22.514285714285712,11.171428571428573
675.0,125.0,282.0,1510.4,9,5,2000800,0,False,5743,574,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-32,1618179932,5.026283025741577,2888.5551126003265,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2888.5551126003265,0,574,"[200.0, 300.0, 350.0, 375.0, 275.0, 525.0, 450.0, 375.0, 200.0, 275.0, 175.0, 275.0, 425.0, 225.0, 250.0, 175.0, 300.0, 275.0, 200.0, 175.0, 200.0, 275.0, 175.0, 175.0, 300.0, 300.0, 350.0, 225.0, 175.0, 350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0]","[1503, 1892, 1883, 1627, 1454, 1494, 1799, 1897, 1444, 1460, 1273, 1284, 1880, 1479, 1754, 1333, 1717, 1672, 1619, 1464, 1323, 1689, 1292, 1488, 1275, 1273, 1694, 1564, 1099, 1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644]",5.879,40016,2000800,8014,2407,23.8,11.171428571428569
725.0,125.0,284.0,1518.19,12,5,2004300,0,False,5755,575,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-37,1618179937,5.076057434082031,2893.6311700344086,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2893.6311700344086,0,575,"[425.0, 225.0, 250.0, 175.0, 300.0, 275.0, 200.0, 175.0, 200.0, 275.0, 175.0, 175.0, 300.0, 300.0, 350.0, 225.0, 175.0, 350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0]","[1880, 1479, 1754, 1333, 1717, 1672, 1619, 1464, 1323, 1689, 1292, 1488, 1275, 1273, 1694, 1564, 1099, 1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579]",5.626,40086,2004300,8029,2407,20.185714285714287,11.099999999999998
725.0,125.0,285.75,1513.05,7,5,2007900,0,False,5762,576,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-42,1618179942,5.202294826507568,2898.833464860916,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2898.833464860916,0,576,"[175.0, 200.0, 275.0, 175.0, 175.0, 300.0, 300.0, 350.0, 225.0, 175.0, 350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0]","[1464, 1323, 1689, 1292, 1488, 1275, 1273, 1694, 1564, 1099, 1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384]",6.231,40158,2007900,8043,2408,21.5375,11.1125
725.0,125.0,292.0,1528.61,10,5,2011300,0,False,5772,577,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-47,1618179947,4.983579635620117,2903.8170444965363,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2903.8170444965363,0,577,"[350.0, 350.0, 300.0, 200.0, 375.0, 275.0, 400.0, 225.0, 225.0, 200.0, 375.0, 350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0, 350.0, 350.0, 300.0, 225.0, 250.0, 375.0, 200.0, 350.0, 275.0, 300.0]","[1697, 1794, 1630, 1419, 1487, 1387, 1854, 1679, 1564, 1742, 1570, 1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384, 1459, 1680, 1460, 1364, 1567, 1744, 1614, 1407, 2087, 1335]",5.813,40226,2011300,8056,2409,24.314285714285717,11.157142857142858
725.0,125.0,292.5,1530.03,11,5,2014850,0,False,5783,578,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-52,1618179952,4.996362686157227,2908.8134071826935,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2908.8134071826935,0,578,"[350.0, 225.0, 175.0, 200.0, 225.0, 200.0, 300.0, 200.0, 325.0, 250.0, 200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0, 350.0, 350.0, 300.0, 225.0, 250.0, 375.0, 200.0, 350.0, 275.0, 300.0, 375.0, 275.0, 325.0, 425.0, 275.0, 175.0, 250.0, 200.0, 250.0, 350.0, 425.0]","[1498, 1627, 1423, 1277, 1352, 1304, 1465, 1334, 1469, 1692, 1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384, 1459, 1680, 1460, 1364, 1567, 1744, 1614, 1407, 2087, 1335, 1920, 1569, 1672, 1860, 1523, 1163, 1722, 1504, 1354, 1933, 1745]",5.973,40297,2014850,8071,2409,20.485714285714288,11.200000000000001
725.0,125.0,293.75,1531.18,10,5,2018350,0,False,5793,579,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-25-57,1618179957,5.094329118728638,2913.907736301422,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2913.907736301422,0,579,"[200.0, 175.0, 275.0, 275.0, 300.0, 250.0, 200.0, 325.0, 275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0, 350.0, 350.0, 300.0, 225.0, 250.0, 375.0, 200.0, 350.0, 275.0, 300.0, 375.0, 275.0, 325.0, 425.0, 275.0, 175.0, 250.0, 200.0, 250.0, 350.0, 425.0, 200.0, 300.0, 300.0, 200.0, 275.0, 375.0, 225.0, 200.0, 275.0, 225.0]","[1757, 2004, 1168, 1225, 1483, 1553, 1343, 1569, 1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384, 1459, 1680, 1460, 1364, 1567, 1744, 1614, 1407, 2087, 1335, 1920, 1569, 1672, 1860, 1523, 1163, 1722, 1504, 1354, 1933, 1745, 1189, 1640, 1412, 1088, 1422, 1747, 1569, 1849, 1380, 1260]",5.588,40367,2018350,8084,2409,22.685714285714283,11.200000000000001
725.0,125.0,295.75,1528.73,8,5,2021850,0,False,5801,580,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-26-02,1618179962,4.980001211166382,2918.8877375125885,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2918.8877375125885,0,580,"[275.0, 225.0, 200.0, 275.0, 375.0, 250.0, 300.0, 125.0, 175.0, 200.0, 250.0, 375.0, 425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0, 350.0, 350.0, 300.0, 225.0, 250.0, 375.0, 200.0, 350.0, 275.0, 300.0, 375.0, 275.0, 325.0, 425.0, 275.0, 175.0, 250.0, 200.0, 250.0, 350.0, 425.0, 200.0, 300.0, 300.0, 200.0, 275.0, 375.0, 225.0, 200.0, 275.0, 225.0, 300.0, 325.0, 300.0, 200.0, 275.0, 300.0, 250.0, 250.0]","[1352, 1342, 1417, 1339, 1573, 1337, 1375, 1218, 1504, 1574, 1665, 1602, 2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384, 1459, 1680, 1460, 1364, 1567, 1744, 1614, 1407, 2087, 1335, 1920, 1569, 1672, 1860, 1523, 1163, 1722, 1504, 1354, 1933, 1745, 1189, 1640, 1412, 1088, 1422, 1747, 1569, 1849, 1380, 1260, 1567, 1535, 1289, 1557, 1439, 1617, 1324, 1529]",6.416,40437,2021850,8099,2410,21.400000000000002,11.200000000000001
900.0,150.0,302.75,1545.35,12,5,2025350,0,False,5813,581,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-26-07,1618179967,5.040790319442749,2923.9285278320312,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2923.9285278320312,0,581,"[425.0, 350.0, 300.0, 300.0, 350.0, 350.0, 300.0, 425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0, 350.0, 350.0, 300.0, 225.0, 250.0, 375.0, 200.0, 350.0, 275.0, 300.0, 375.0, 275.0, 325.0, 425.0, 275.0, 175.0, 250.0, 200.0, 250.0, 350.0, 425.0, 200.0, 300.0, 300.0, 200.0, 275.0, 375.0, 225.0, 200.0, 275.0, 225.0, 300.0, 325.0, 300.0, 200.0, 275.0, 300.0, 250.0, 250.0, 225.0, 200.0, 175.0, 300.0, 175.0, 900.0, 225.0, 325.0, 275.0, 250.0, 275.0, 400.0]","[2003, 1504, 1473, 1487, 1527, 1358, 1252, 1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384, 1459, 1680, 1460, 1364, 1567, 1744, 1614, 1407, 2087, 1335, 1920, 1569, 1672, 1860, 1523, 1163, 1722, 1504, 1354, 1933, 1745, 1189, 1640, 1412, 1088, 1422, 1747, 1569, 1849, 1380, 1260, 1567, 1535, 1289, 1557, 1439, 1617, 1324, 1529, 1283, 1297, 1308, 1577, 1679, 1933, 1944, 1855, 1567, 1624, 1148, 1745]",5.768,40507,2025350,8112,2412,19.349999999999998,11.2
900.0,150.0,301.0,1547.53,7,5,2028850,0,False,5820,582,9c0b0034c1e7415086d83a886f1f18a5,2021-04-11_15-26-12,1618179972,5.03722882270813,2928.9657566547394,3387,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,2928.9657566547394,0,582,"[425.0, 275.0, 250.0, 275.0, 300.0, 300.0, 675.0, 400.0, 400.0, 200.0, 275.0, 325.0, 350.0, 200.0, 200.0, 300.0, 275.0, 400.0, 200.0, 300.0, 275.0, 300.0, 200.0, 175.0, 150.0, 325.0, 175.0, 425.0, 325.0, 325.0, 300.0, 325.0, 725.0, 400.0, 325.0, 325.0, 275.0, 275.0, 175.0, 275.0, 500.0, 200.0, 350.0, 350.0, 300.0, 225.0, 250.0, 375.0, 200.0, 350.0, 275.0, 300.0, 375.0, 275.0, 325.0, 425.0, 275.0, 175.0, 250.0, 200.0, 250.0, 350.0, 425.0, 200.0, 300.0, 300.0, 200.0, 275.0, 375.0, 225.0, 200.0, 275.0, 225.0, 300.0, 325.0, 300.0, 200.0, 275.0, 300.0, 250.0, 250.0, 225.0, 200.0, 175.0, 300.0, 175.0, 900.0, 225.0, 325.0, 275.0, 250.0, 275.0, 400.0, 300.0, 375.0, 400.0, 275.0, 350.0, 250.0, 250.0]","[1688, 1383, 1572, 1244, 1378, 1572, 1954, 1480, 1455, 1459, 1333, 1615, 1540, 1312, 1484, 1265, 1245, 1905, 1292, 1300, 1617, 1410, 1644, 1277, 1249, 1619, 1313, 1640, 1615, 2383, 1498, 1852, 2289, 1475, 1579, 1295, 1417, 1230, 1504, 1585, 2525, 1384, 1459, 1680, 1460, 1364, 1567, 1744, 1614, 1407, 2087, 1335, 1920, 1569, 1672, 1860, 1523, 1163, 1722, 1504, 1354, 1933, 1745, 1189, 1640, 1412, 1088, 1422, 1747, 1569, 1849, 1380, 1260, 1567, 1535, 1289, 1557, 1439, 1617, 1324, 1529, 1283, 1297, 1308, 1577, 1679, 1933, 1944, 1855, 1567, 1624, 1148, 1745, 1148, 1685, 1605, 1722, 1745, 1383, 1534]",6.265,40577,2028850,8126,2412,22.985714285714284,11.200000000000001
