episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
500.0,70.0,349.85,349.85,11,5,55000,55000,False,465,11,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-31-38,1618425098,5.521183490753174,61.33851361274719,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,61.33851361274719,0,11,"[157.0, 156.0, 163.0, 326.0, 130.0, 202.0, 302.0, 126.0, 98.0, 162.0, 185.0, 191.0, 239.0, 149.0, 137.0, 177.0, 206.0, 254.0, 201.0, 446.0, 375.0, 306.0, 109.0, 235.0, 365.0, 283.0, 152.0, 210.0, 320.0, 162.0, 260.0, 277.0, 190.0, 172.0, 177.0, 357.0, 216.0, 432.0, 210.0, 385.0, 379.0, 314.0, 302.0, 70.0, 323.0, 402.0, 464.0, 327.0, 299.0, 207.0, 187.0, 196.0, 167.0, 241.0, 500.0, 423.0, 209.0, 445.0, 335.0, 324.0, 335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[157, 156, 163, 326, 130, 202, 302, 126, 98, 162, 185, 191, 239, 149, 137, 177, 206, 254, 201, 446, 375, 306, 109, 235, 365, 283, 152, 210, 320, 162, 260, 277, 190, 172, 177, 357, 216, 432, 210, 385, 379, 314, 302, 70, 323, 402, 464, 327, 299, 207, 187, 196, 167, 241, 500, 423, 209, 445, 335, 324, 335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.33367298206364365,0.9603553157351583,0.14722191989834005,0.2485151365831803,0.0,342.765,14587.272,2.272,2200833.255,5041.874,991.695,6.385,55000,55000,55000,55000,14.3375,8.6,0.03750000149011612,4.999999873689376e-05,406.99283,-0.002308617,406.99493,0.22490086,0.00529301,0.4926797,0.0
500.0,70.0,381.63,381.63,10,5,60000,60000,False,475,12,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-31-43,1618425103,5.3310253620147705,66.66953897476196,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,66.66953897476196,0,12,"[185.0, 191.0, 239.0, 149.0, 137.0, 177.0, 206.0, 254.0, 201.0, 446.0, 375.0, 306.0, 109.0, 235.0, 365.0, 283.0, 152.0, 210.0, 320.0, 162.0, 260.0, 277.0, 190.0, 172.0, 177.0, 357.0, 216.0, 432.0, 210.0, 385.0, 379.0, 314.0, 302.0, 70.0, 323.0, 402.0, 464.0, 327.0, 299.0, 207.0, 187.0, 196.0, 167.0, 241.0, 500.0, 423.0, 209.0, 445.0, 335.0, 324.0, 335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[185, 191, 239, 149, 137, 177, 206, 254, 201, 446, 375, 306, 109, 235, 365, 283, 152, 210, 320, 162, 260, 277, 190, 172, 177, 357, 216, 432, 210, 385, 379, 314, 302, 70, 323, 402, 464, 327, 299, 207, 187, 196, 167, 241, 500, 423, 209, 445, 335, 324, 335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.33049949957002994,0.9568980535901541,0.14766662694526322,0.2488914595207657,0.0,341.001,14662.709,2.23,2242080.055,5006.761,998.65,6.033,60000,60000,60000,60000,14.4375,8.6,0.03750000149011612,4.999999873689376e-05,267.35828,-0.002608933,267.36072,0.43993685,0.003986847,0.5054377,0.0
500.0,70.0,408.52,408.52,9,5,65000,65000,False,484,13,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-31-49,1618425109,5.266533136367798,71.93607211112976,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,71.93607211112976,0,13,"[446.0, 375.0, 306.0, 109.0, 235.0, 365.0, 283.0, 152.0, 210.0, 320.0, 162.0, 260.0, 277.0, 190.0, 172.0, 177.0, 357.0, 216.0, 432.0, 210.0, 385.0, 379.0, 314.0, 302.0, 70.0, 323.0, 402.0, 464.0, 327.0, 299.0, 207.0, 187.0, 196.0, 167.0, 241.0, 500.0, 423.0, 209.0, 445.0, 335.0, 324.0, 335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[446, 375, 306, 109, 235, 365, 283, 152, 210, 320, 162, 260, 277, 190, 172, 177, 357, 216, 432, 210, 385, 379, 314, 302, 70, 323, 402, 464, 327, 299, 207, 187, 196, 167, 241, 500, 423, 209, 445, 335, 324, 335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500]",0.32783609835594274,0.952779401912226,0.14742430354103356,0.24869971564761661,0.0,340.284,14693.589,2.161,2314124.294,4998.177,1000.365,6.049,65000,65000,65000,65000,14.05,8.6,0.01875000074505806,4.999999873689376e-05,407.69498,-0.0030725794,407.6979,0.19697425,0.008394029,0.4919304,0.0
500.0,70.0,436.29,436.29,12,5,70000,70000,False,496,14,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-31-54,1618425114,5.228908538818359,77.16498064994812,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,77.16498064994812,0,14,"[277.0, 190.0, 172.0, 177.0, 357.0, 216.0, 432.0, 210.0, 385.0, 379.0, 314.0, 302.0, 70.0, 323.0, 402.0, 464.0, 327.0, 299.0, 207.0, 187.0, 196.0, 167.0, 241.0, 500.0, 423.0, 209.0, 445.0, 335.0, 324.0, 335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[277, 190, 172, 177, 357, 216, 432, 210, 385, 379, 314, 302, 70, 323, 402, 464, 327, 299, 207, 187, 196, 167, 241, 500, 423, 209, 445, 335, 324, 335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.32490919484963326,0.9492177438890169,0.14706900211079377,0.24848294003490362,0.0,341.579,14637.892,2.193,2279959.122,4969.491,1006.139,5.754,70000,70000,70000,70000,14.299999999999999,8.6,0.01875000074505806,4.999999873689376e-05,434.753,-0.0029901136,434.7558,0.33778393,0.010462365,0.4712079,0.0
500.0,70.0,457.13,457.13,9,5,75000,75000,False,505,15,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-31-59,1618425119,5.393826961517334,82.55880761146545,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,82.55880761146545,0,15,"[379.0, 314.0, 302.0, 70.0, 323.0, 402.0, 464.0, 327.0, 299.0, 207.0, 187.0, 196.0, 167.0, 241.0, 500.0, 423.0, 209.0, 445.0, 335.0, 324.0, 335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[379, 314, 302, 70, 323, 402, 464, 327, 299, 207, 187, 196, 167, 241, 500, 423, 209, 445, 335, 324, 335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.3231625054115706,0.947659435575392,0.14721887588891167,0.24861937603706896,0.0,341.269,14651.2,2.082,2401685.754,4948.285,1010.451,5.791,75000,75000,75000,75000,14.375,8.6,0.01875000074505806,4.999999873689376e-05,366.364,-0.0046650628,366.3684,0.27860025,0.011216676,0.4687884,0.0
500.0,167.0,476.26,476.26,10,5,80000,80000,False,515,16,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-05,1618425125,5.4250168800354,87.98382449150085,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,87.98382449150085,0,16,"[187.0, 196.0, 167.0, 241.0, 500.0, 423.0, 209.0, 445.0, 335.0, 324.0, 335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[187, 196, 167, 241, 500, 423, 209, 445, 335, 324, 335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.321203515503466,0.9451588048714521,0.14727704153120405,0.24871266129004302,0.0,340.929,14665.81,2.129,2348907.955,4926.058,1015.01,5.804,80000,80000,80000,80000,14.225,8.6,0.01875000074505806,4.999999873689376e-05,460.64313,-0.0009943327,460.64407,0.19025432,0.0031251844,0.47326788,0.0
500.0,335.0,495.99,495.99,10,5,85000,85000,False,525,17,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-11,1618425131,5.815196752548218,93.79902124404907,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,93.79902124404907,0,17,"[335.0, 413.0, 500.0, 500.0, 500.0, 446.0, 477.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[335, 413, 500, 500, 500, 446, 477, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.31946207975010105,0.9436894345756502,0.14719415830730462,0.2486379674068656,0.0,340.192,14697.588,2.174,2299634.848,4936.055,1012.955,5.836,85000,85000,85000,85000,14.175,8.6,0.00937500037252903,4.999999873689376e-05,324.16864,-0.0028682014,324.17148,0.29926845,0.0033969756,0.48506477,0.0
500.0,428.0,499.28,499.28,9,5,90000,90000,False,534,18,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-16,1618425136,5.199151992797852,98.99817323684692,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,98.99817323684692,0,18,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.31815334298192327,0.9423545883329513,0.14716564577680966,0.24862075962127458,0.0,339.857,14712.08,2.171,2302841.832,4899.741,1020.462,5.849,90000,90000,90000,90000,14.714285714285714,8.6,0.004687500186264515,4.999999873689376e-05,233.73448,-0.003264684,233.7377,0.5083334,0.0065281955,0.47087145,0.0
500.0,428.0,499.28,499.28,12,5,95000,95000,False,546,19,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-21,1618425141,5.311457872390747,104.30963110923767,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,104.30963110923767,0,19,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.3166441374643429,0.9410305326037477,0.1471053919660108,0.24858358732790944,0.0,338.753,14760.03,2.094,2387984.651,4907.892,1018.767,5.888,95000,95000,95000,95000,13.674999999999999,8.6,0.004687500186264515,4.999999873689376e-05,173.10982,-0.0008493085,173.11064,0.71893,0.0034656276,0.4656459,0.0
500.0,428.0,499.28,499.28,9,5,100000,100000,False,555,20,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-27,1618425147,5.362858057022095,109.67248916625977,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,109.67248916625977,0,20,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.31582248268187874,0.9399298156017776,0.14704717945914342,0.24871144233209627,0.0,339.835,14713.035,2.071,2413932.341,4913.614,1017.581,5.68,100000,100000,100000,100000,13.987499999999999,8.6,0.0023437500931322575,4.999999873689376e-05,153.79793,0.0003576099,153.79756,0.6882993,0.0022880887,0.48925033,0.0
500.0,428.0,499.28,499.28,10,5,105000,105000,False,565,21,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-32,1618425152,5.428887844085693,115.10137701034546,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,115.10137701034546,0,21,"[500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.3148770513375665,0.9393255332746133,0.14700735428458075,0.24865775446876157,0.0,339.133,14743.494,1.951,2562439.823,4905.37,1019.291,5.627,105000,105000,105000,105000,14.342857142857142,8.6,0.0011718750465661287,4.999999873689376e-05,108.403534,-0.0006144622,108.404144,0.81847584,0.0033811675,0.4622544,0.0
500.0,428.0,499.28,499.28,10,5,110000,110000,False,575,22,4bf49ec5b3ac4937be4829a389db5933,2021-04-14_11-32-38,1618425158,6.129107475280762,121.23048448562622,1641,node0.aanshul-x86.michigan-bigdata-pg0.apt.emulab.net,128.110.96.30,121.23048448562622,0,22,"[500.0, 500.0, 500.0, 428.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0, 500.0]","[500, 500, 500, 428, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500, 500]",0.31404149154065925,0.938556343286252,0.1468622331909935,0.24854686603737505,0.0,339.184,14741.26,2.063,2424032.827,4985.242,1002.96,5.677,110000,110000,110000,110000,14.555555555555555,8.6,0.0005859375232830644,4.999999873689376e-05,105.86407,-0.0028946497,105.86695,0.797692,0.011078463,0.46136153,0.0
